,time,open,high,low,close,volume,ticker,action,action_converted,confidence,shares_held,ep_net
22,2/10/2020,8.14,8.33,7.95,8.31,775620,SSI,1.4480910301208496,BUY_50,0.024086372926831245,91404,986585.7204500001
23,2/11/2020,8.31,8.33,8.24,8.26,1521880,SSI,-1.8617639541625977,SELL_50,0.11618088185787201,45702,993977.5619300002
24,2/12/2020,8.29,8.43,8.29,8.43,2789960,SSI,0.5651297569274902,BUY_50,0.11113134771585464,81805,985492.7136400002
25,2/13/2020,8.33,8.38,8.31,8.33,1264660,SSI,-0.6631694436073303,SELL_50,0.39843910932540894,40903,989242.2999800001
26,2/14/2020,8.33,8.45,8.29,8.43,1102790,SSI,-2.6538782119750977,SELL_50,0.10890641808509827,20452,987638.2580500002
27,2/17/2020,8.43,8.5,8.36,8.36,1955060,SSI,-1.9069101810455322,SELL_50,0.28056979179382324,10226,987041.4686900002
28,2/18/2020,8.38,8.38,8.24,8.31,1478110,SSI,0.13265979290008545,BUY_20,0.19229909777641296,64501,987880.4634400002
29,2/19/2020,8.33,8.36,8.26,8.33,1668460,SSI,-1.2258031368255615,SELL_50,0.379258930683136,32251,987611.8209400002
30,2/20/2020,8.38,8.45,8.29,8.33,1664520,SSI,-0.29464787244796753,SELL_20,0.29850879311561584,16126,986348.6796900001
31,2/21/2020,8.33,8.36,8.26,8.26,1197860,SSI,-1.663047194480896,SELL_50,0.33486589789390564,8063,981686.1693100001
32,2/24/2020,8.07,8.12,7.69,7.69,3482920,SSI,-0.2967524528503418,SELL_20,0.2942834198474884,4032,981977.7309200002
33,2/25/2020,7.5,7.79,7.5,7.77,1693240,SSI,0.756995677947998,BUY_50,0.07390983402729034,65206,971721.5089400003
34,2/26/2020,7.58,7.91,7.53,7.62,1038320,SSI,-1.391796350479126,SELL_50,0.3570280373096466,32603,977667.6440800002
35,2/27/2020,7.58,7.81,7.55,7.81,1490420,SSI,-0.02713155746459961,HOLD,0.23496878147125244,16302,972975.7732700002
36,2/28/2020,7.65,7.67,7.48,7.53,1987700,SSI,-0.5219827890396118,SELL_50,0.343102365732193,8151,972506.8462400003
37,3/2/2020,7.6,7.62,7.46,7.48,2114140,SSI,-1.102553367614746,SELL_50,0.3988095223903656,4076,972761.6852400004
38,3/3/2020,7.62,7.69,7.55,7.55,2088500,SSI,-2.1411986351013184,SELL_50,0.22699813544750214,2038,973031.6183400003
39,3/4/2020,7.58,7.79,7.53,7.69,2852970,SSI,-0.24807345867156982,SELL_20,0.2821435034275055,1019,973288.7222300003
40,3/5/2020,7.84,8.03,7.79,7.95,3298460,SSI,-1.2224819660186768,SELL_50,0.39496901631355286,510,973264.2756800002
41,3/6/2020,7.93,7.93,7.79,7.91,1362870,SSI,-1.9741586446762085,SELL_50,0.2677883803844452,255,973122.0086300003
42,3/9/2020,7.36,7.48,7.36,7.36,3576610,SSI,-0.5315529704093933,SELL_50,0.3429696559906006,128,973121.0739100002
43,3/10/2020,7.05,7.41,7.05,7.36,3374030,SSI,-1.9877688884735107,SELL_50,0.2645796835422516,64,973089.2428700002
44,3/11/2020,7.48,7.5,6.87,6.87,3614130,SSI,-0.8832519054412842,SELL_50,0.39117753505706787,32,973074.6230300001
45,3/12/2020,6.53,6.63,6.39,6.42,4606030,SSI,-2.0513288974761963,SELL_50,0.24927815794944763,16,973072.6003100002
46,3/13/2020,6.01,6.51,6.01,6.3,4484960,SSI,-0.27382057905197144,SELL_20,0.2878979742527008,8,973072.5499100002
47,3/16/2020,6.39,6.44,6.25,6.3,2897920,SSI,-2.349616050720215,SELL_50,0.17854170501232147,4,973074.2047100002
48,3/17/2020,6.2,6.72,6.06,6.72,4834780,SSI,-0.9781153798103333,SELL_50,0.3968137800693512,2,973073.7312700002
49,3/18/2020,6.82,6.82,6.44,6.49,3190370,SSI,-1.6304802894592285,SELL_50,0.34314629435539246,1,973073.7247800003
50,3/19/2020,6.34,6.58,6.3,6.49,2568540,SSI,-4.548306941986084,SELL_50,0.0009798378450796008,1,973073.7947800003
51,3/20/2020,6.63,6.65,6.44,6.56,2868770,SSI,-0.6037128567695618,SELL_50,0.3559001386165619,1,973073.3447800003
52,3/23/2020,6.25,6.34,6.11,6.11,3296350,SSI,0.39005446434020996,BUY_30,0.1350979506969452,79630,957457.1115900003
53,3/24/2020,6.13,6.16,5.78,5.92,3009990,SSI,-1.2792017459869385,SELL_50,0.36564457416534424,39815,973147.4067900004
54,3/25/2020,6.16,6.32,6.04,6.32,2376040,SSI,-0.6786291599273682,SELL_50,0.3725460469722748,19908,969239.0745500004
55,3/26/2020,6.25,6.27,6.11,6.13,1256940,SSI,-1.0817550420761108,SELL_50,0.39890846610069275,9954,966390.9365300003
56,3/27/2020,6.16,6.18,5.85,5.85,2469460,SSI,-1.5732781887054443,SELL_50,0.35248276591300964,4977,964321.2510800003
57,3/30/2020,5.63,5.63,5.44,5.44,2427550,SSI,-1.8783440589904785,SELL_50,0.28977710008621216,2489,964432.1663600003
58,3/31/2020,5.54,5.66,5.26,5.49,1680730,SSI,-2.521400213241577,SELL_50,0.1412070393562317,1245,964898.4368000003
59,4/1/2020,5.49,5.87,5.49,5.87,3715270,SSI,-1.1241531372070312,SELL_50,0.39856863021850586,623,965143.9856600002
60,4/3/2020,6.11,6.27,6.06,6.27,4544530,SSI,-0.5898366570472717,SELL_50,0.3535739481449127,312,965276.1956900003
61,4/6/2020,6.61,6.7,6.53,6.7,5473010,SSI,1.596407413482666,BUY_50,0.011062215082347393,72191,964794.6063900003
62,4/7/2020,6.87,6.89,6.63,6.7,6377610,SSI,0.13561296463012695,BUY_20,0.23520375788211823,108095,974282.5995900005
63,4/8/2020,6.58,6.87,6.44,6.79,4091610,SSI,-0.32671234011650085,SELL_30,0.39315441250801086,54048,998777.7004600004
64,4/9/2020,7.14,7.25,7.11,7.25,5507100,SSI,0.12491261959075928,BUY_20,0.20687244832515717,95905,1003269.4872100004
65,4/10/2020,7.3,7.47,7.14,7.3,3233820,SSI,-1.1321836709976196,SELL_50,0.3245899975299835,47953,999083.1976100004
66,4/13/2020,7.22,7.36,7.14,7.22,3573400,SSI,-0.23761290311813354,SELL_20,0.29031434655189514,23977,999629.4008900004
67,4/14/2020,7.17,7.25,7.0,7.25,3902110,SSI,-1.403004765510559,SELL_50,0.3768710494041443,11989,1000501.6078900005
68,4/15/2020,7.3,7.39,7.25,7.33,3075990,SSI,1.296936273574829,BUY_50,0.02397572621703148,74241,1000045.3007300005
69,4/16/2020,7.25,7.44,7.19,7.33,2603060,SSI,-1.8563838005065918,SELL_50,0.24378111958503723,37121,1004970.1511300005
70,4/17/2020,7.41,7.58,7.39,7.47,3936040,SSI,0.4989340305328369,BUY_30,0.11988560855388641,85827,1008897.6673100004
71,4/20/2020,7.5,7.58,7.39,7.52,3326260,SSI,-1.778989553451538,SELL_50,0.2227376401424408,42914,988834.5215500005
72,4/21/2020,7.3,7.39,7.0,7.06,4437860,SSI,-0.5535988211631775,SELL_50,0.35389208793640137,21457,993832.7151300005
73,4/22/2020,6.87,7.39,6.87,7.3,3435210,SSI,0.11369383335113525,BUY_20,0.19857361912727356,78799,993414.1185300006
74,4/23/2020,7.41,7.58,7.3,7.3,2594810,SSI,-0.7152682542800903,SELL_50,0.3972725570201874,39400,992338.5058300006
75,4/24/2020,7.28,7.33,7.17,7.28,1507530,SSI,-0.42736077308654785,SELL_30,0.329022079706192,19700,990422.0898300007
76,4/27/2020,7.33,7.33,7.17,7.19,2112890,SSI,-0.2081487774848938,SELL_20,0.2754411995410919,9850,989563.2683300007
77,4/28/2020,7.19,7.19,7.03,7.11,2587110,SSI,-1.6170458793640137,SELL_50,0.3445838987827301,4925,989676.0015800007
78,4/29/2020,7.14,7.19,7.08,7.14,1454150,SSI,-1.0358141660690308,SELL_50,0.39857396483421326,2463,989264.3429000007
79,5/4/2020,7.08,7.14,6.98,6.98,2180310,SSI,-1.5847524404525757,SELL_50,0.3512619137763977,1232,989218.7905200007
